cell_id,lat_deg,lon_w_deg,hemisphere,range_id,dose_at_depth_mgy_per_yr,mean_primary_penetration_cm,mean_secondary_ke_mev,mean_secondary_penetration_cm,deposited_fraction,backscatter_fraction,lateral_escape_fraction,forward_escape_fraction,escaped_electron_fraction,escaped_photon_fraction,nondeposited_escaped_electron_fraction,nondeposited_escaped_photon_fraction,nondeposited_unresolved_fraction,backscatter_electron_fraction,backscatter_photon_fraction,lateral_escape_electron_fraction,lateral_escape_photon_fraction,backscatter_flux_mev_cm2_s,lateral_escape_flux_mev_cm2_s,forward_escape_flux_mev_cm2_s,escaped_electron_flux_mev_cm2_s,escaped_photon_flux_mev_cm2_s,backscatter_electron_flux_mev_cm2_s,backscatter_photon_flux_mev_cm2_s,lateral_escape_electron_flux_mev_cm2_s,lateral_escape_photon_flux_mev_cm2_s,jde_flux_cm2_s,jde_energy_flux_model_mev_cm2_s,deflected_fraction,deflected_flux_mev_cm2_s
622,-33,270,trailing,72,2.86626353,0.0186850534,5.93205353e-05,0.0187124108,0.878971353,0.121028643,0,0,0.121028643,0,0.999999965,0,3.45495519e-08,0.121028643,0,0,0,3020658.58,0,0,3020658.58,0,3020658.58,0,0,0,296147097,24940519.1,0.121028647,3020658.68
623,-33,282,trailing,71,2.84614893,0.016894146,5.43936294e-05,0.0169181738,0.87766322,0.122336775,0,0,0.122336775,0,0.999999964,0,3.60252206e-08,0.122336775,0,0,0,2896928.71,0,0,2896928.71,0,2896928.71,0,0,0,295097568,23647899.1,0.12233678,2896928.81
624,-33,294,trailing,69,2.76979508,0.0126763322,4.38521184e-05,0.0126917126,0.873834724,0.126165271,0,0,0.126165271,0,0.999999959,0,4.06172978e-08,0.126165271,0,0,0,2569402.47,0,0,2569402.47,0,2569402.47,0,0,0,291469519,20333320,0.126165276,2569402.57
625,-33,306,trailing,67,2.59093814,0.00819535825,3.31282912e-05,0.00820278429,0.870497126,0.129502867,0,0,0.129502867,0,0.99999995,0,4.98300729e-08,0.129502867,0,0,0,2094365.92,0,0,2094365.92,0,2094365.92,0,0,0,284011338,16140301.5,0.129502874,2094366.02
626,-33,318,trailing,64,2.25070265,0.00483965749,2.5078273e-05,0.00484246866,0.867135881,0.132864111,0,0,0.132864111,0,0.999999935,0,6.46175779e-08,0.132864111,0,0,0,1615084.29,0,0,1615084.29,0,1615084.29,0,0,0,271443825,12123861,0.132864119,1615084.4
627,-33,330,trailing,58,1.51019555,0.00268234504,1.87311968e-05,0.00268323786,0.864572895,0.135427094,0,0,0.135427094,0,0.999999916,0,8.43961614e-08,0.135427094,0,0,0,1165532.95,0,0,1165532.95,0,1165532.95,0,0,0,251260019,8574299.83,0.135427105,1165533.05
628,-33,342,trailing,52,0.218813428,0.0014228932,1.49550291e-05,0.0014233661,0.862010568,0.137989415,0,0,0.137989415,0,0.999999877,0,1.22738541e-07,0.137989415,0,0,0,782196.257,0,0,782196.257,0,782196.257,0,0,0,220141993,5629449.78,0.137989432,782196.353
629,-33,354,trailing,33,0,0.000757185274,1.24535318e-05,0.000758061165,0.860477985,0.139521986,0,0,0.139521986,0,0.999999791,0,2.09022998e-07,0.139521986,0,0,0,459306.752,0,0,459306.752,0,459306.752,0,0,0,173746953,3292002.48,0.139522015,459306.848
630,-39,6,leading,174,1.46581933e-06,47.3354536,0.00637977825,47.3666741,0.591626143,0.00645190199,0.315934232,0,0.00389066418,0.318495469,0.00952721168,0.779911504,0.210561284,0.00389066418,0.00256123781,0,0.315934232,85.0968856,4166.99125,0,51.3156284,4200.77251,51.3156284,33.7812572,0,4166.99125,138.198275,13189.4267,0.408373857,5386.21688
631,-39,18,leading,161,6.04540242e-06,44.572866,0.00634932565,44.6133157,0.617739735,0.00675926411,0.289261389,0,0.00416254489,0.291858108,0.0108892953,0.763506269,0.225604436,0.00416254489,0.00259671923,0,0.289261389,301.973866,12922.9127,0,185.963997,13038.9226,185.963997,116.009869,0,12922.9127,518.716173,44790.5935,0.382260265,17077.6889
632,-39,30,leading,154,1.15890965e-05,41.9608101,0.00613319557,42.0018166,0.63934691,0.00733409797,0.270693798,0,0.00433478281,0.273693113,0.0120192587,0.758881928,0.229098813,0.00433478281,0.00299931516,0,0.270693798,564.753546,20844.456,0,333.794827,21075.4147,333.794827,230.958719,0,20844.456,976.398338,77118.8588,0.36065309,27771.665
633,-39,42,leading,149,1.78452399e-05,39.9136723,0.00592776575,39.9531275,0.655134079,0.00741463626,0.258686413,0,0.00431937753,0.261781672,0.0125248025,0.759082462,0.228392735,0.00431937753,0.00309525873,0,0.258686413,787.916284,27489.3104,0,458.998631,27818.228,458.998631,328.917653,0,27489.3104,1447.25955,106380.032,0.344865921,36647.1753
634,-39,54,leading,145,2.46779085e-05,38.4622069,0.00584007181,38.4993048,0.666486383,0.00795556574,0.248426272,0,0.00475666883,0.251625169,0.0142622927,0.754467453,0.231270255,0.00475666883,0.00319889692,0,0.248426272,1032.27534,32234.5791,0,617.202103,32649.6524,617.202103,415.073233,0,32234.5791,1862.78809,129870.144,0.333513617,43275.0972
635,-39,66,leading,143,2.91993755e-05,37.3229002,0.00585808402,37.3640335,0.674566318,0.00829701539,0.242425363,0,0.0052622356,0.245460142,0.0161699169,0.754255494,0.229574589,0.0052622356,0.00303477978,0,0.242425363,1222.38794,35716.1973,0,775.277978,36163.3073,775.277978,447.109958,0,35716.1973,2194.92442,147443.669,0.325433682,47945.6995
636,-39,78,leading,142,3.1738313e-05,36.7572765,0.00583720309,36.7984888,0.678691063,0.00856870756,0.238834113,0,0.00551938606,0.241883434,0.0171778168,0.752806432,0.230015751,0.00551938606,0.00304932151,0,0.238834113,1349.5932,37616.9793,0,869.317323,38097.2552,869.317323,480.275882,0,37616.9793,2395.28249,157617.571,0.321308937,50606.9736
637,-39,90,leading,141,3.25534227e-05,36.5749834,0.00579980664,36.6158374,0.680129847,0.0087286984,0.237626824,0,0.00567673923,0.240678783,0.0177470113,0.752426509,0.22982648,0.00567673923,0.00305195918,0,0.237626824,1406.33838,38285.6306,0,914.617037,38777.352,914.617037,491.721347,0,38285.6306,2467.85563,161231.654,0.319870153,51536.398
638,-39,102,leading,142,3.1738313e-05,36.7572765,0.00583720309,36.7984888,0.678691063,0.00856870756,0.238834113,0,0.00551938606,0.241883434,0.0171778168,0.752806432,0.230015751,0.00551938606,0.00304932151,0,0.238834113,1349.5932,37616.9793,0,869.317323,38097.2552,869.317323,480.275882,0,37616.9793,2395.28249,157617.571,0.321308937,50606.9736
639,-39,114,leading,143,2.91993755e-05,37.3229002,0.00585808402,37.3640335,0.674566318,0.00829701539,0.242425363,0,0.0052622356,0.245460142,0.0161699169,0.754255494,0.229574589,0.0052622356,0.00303477978,0,0.242425363,1222.38794,35716.1973,0,775.277978,36163.3073,775.277978,447.109958,0,35716.1973,2194.92442,147443.669,0.325433682,47945.6995
640,-39,126,leading,145,2.46779085e-05,38.4622069,0.00584007181,38.4993048,0.666486383,0.00795556574,0.248426272,0,0.00475666883,0.251625169,0.0142622927,0.754467453,0.231270255,0.00475666883,0.00319889692,0,0.248426272,1032.27534,32234.5791,0,617.202103,32649.6524,617.202103,415.073233,0,32234.5791,1862.78809,129870.144,0.333513617,43275.0972
641,-39,138,leading,149,1.78452399e-05,39.9136723,0.00592776575,39.9531275,0.655134079,0.00741463626,0.258686413,0,0.00431937753,0.261781672,0.0125248025,0.759082462,0.228392735,0.00431937753,0.00309525873,0,0.258686413,787.916284,27489.3104,0,458.998631,27818.228,458.998631,328.917653,0,27489.3104,1447.25955,106380.032,0.344865921,36647.1753
642,-39,150,leading,154,1.15890965e-05,41.9608101,0.00613319557,42.0018166,0.63934691,0.00733409797,0.270693798,0,0.00433478281,0.273693113,0.0120192587,0.758881928,0.229098813,0.00433478281,0.00299931516,0,0.270693798,564.753546,20844.456,0,333.794827,21075.4147,333.794827,230.958719,0,20844.456,976.398338,77118.8588,0.36065309,27771.665
643,-39,162,leading,161,6.04540242e-06,44.572866,0.00634932565,44.6133157,0.617739735,0.00675926411,0.289261389,0,0.00416254489,0.291858108,0.0108892953,0.763506269,0.225604436,0.00416254489,0.00259671923,0,0.289261389,301.973866,12922.9127,0,185.963997,13038.9226,185.963997,116.009869,0,12922.9127,518.716173,44790.5935,0.382260265,17077.6889
644,-39,174,leading,174,1.46581933e-06,47.3354536,0.00637977825,47.3666741,0.591626143,0.00645190199,0.315934232,0,0.00389066418,0.318495469,0.00952721168,0.779911504,0.210561284,0.00389066418,0.00256123781,0,0.315934232,85.0968856,4166.99125,0,51.3156284,4200.77251,51.3156284,33.7812572,0,4166.99125,138.198275,13189.4267,0.408373857,5386.21688
645,-39,186,trailing,25,0,0.000524433739,1.14923248e-05,0.000525725822,0.859207607,0.140792349,0,0,0.140792349,0,0.999999682,0,3.18193521e-07,0.140792349,0,0,0,301720.968,0,0,301720.968,0,301720.968,0,0,0,135961970,2143021.05,0.140792393,301721.064
646,-39,198,trailing,42,0,0.000833633257,1.27627205e-05,0.000834422698,0.860641289,0.139358684,0,0,0.139358684,0,0.99999981,0,1.9046467e-07,0.139358684,0,0,0,504060.274,0,0,504060.274,0,504060.274,0,0,0,182147876,3616999.27,0.139358711,504060.37
647,-39,210,trailing,51,0.151218808,0.00136184162,1.4741788e-05,0.00136233661,0.861907929,0.138092053,0,0,0.138092053,0,0.999999873,0,1.26687044e-07,0.138092053,0,0,0,757817.283,0,0,757817.283,0,757817.283,0,0,0,217479983,5448695.11,0.138092071,757817.379
648,-39,222,trailing,55,1.04682583,0.00210335718,1.70159444e-05,0.00210385534,0.863009371,0.136990616,0,0,0.136990616,0,0.999999903,0,9.69745602e-08,0.136990616,0,0,0,1014353.87,0,0,1014353.87,0,1014353.87,0,0,0,240846226,7372500.31,0.136990629,1014353.97
649,-39,234,trailing,60,1.70853081,0.0030134128,1.97501733e-05,0.00301430015,0.864992942,0.135007047,0,0,0.135007047,0,0.99999992,0,8.03185705e-08,0.135007047,0,0,0,1248252.71,0,0,1248252.71,0,1248252.71,0,0,0,255887181,9213784.09,0.135007058,1248252.81
650,-39,246,trailing,62,2.05122689,0.00394309367,2.23429491e-05,0.00394497363,0.866045994,0.133953996,0,0,0.133953996,0,0.999999928,0,7.19899398e-08,0.133953996,0,0,0,1449687.74,0,0,1449687.74,0,1449687.74,0,0,0,265253283,10790230.3,0.133954006,1449687.85
651,-39,258,trailing,63,2.21884295,0.00469559229,2.45739854e-05,0.00469808871,0.866657392,0.133342599,0,0,0.133342599,0,0.999999935,0,6.54853155e-08,0.133342599,0,0,0,1593683.23,0,0,1593683.23,0,1593683.23,0,0,0,270580249,11919743.5,0.133342608,1593683.33
652,-39,270,trailing,65,2.27708865,0.0050127454,2.55083883e-05,0.0050157277,0.867179088,0.132820904,0,0,0.132820904,0,0.999999937,0,6.34099689e-08,0.132820904,0,0,0,1645842.36,0,0,1645842.36,0,1645842.36,0,0,0,272406071,12359390.9,0.132820912,1645842.47
653,-39,282,trailing,63,2.21884295,0.00469559229,2.45739854e-05,0.00469808871,0.866657392,0.133342599,0,0,0.133342599,0,0.999999935,0,6.54853155e-08,0.133342599,0,0,0,1593683.23,0,0,1593683.23,0,1593683.23,0,0,0,270580249,11919743.5,0.133342608,1593683.33
654,-39,294,trailing,62,2.05122689,0.00394309367,2.23429491e-05,0.00394497363,0.866045994,0.133953996,0,0,0.133953996,0,0.999999928,0,7.19899398e-08,0.133953996,0,0,0,1449687.74,0,0,1449687.74,0,1449687.74,0,0,0,265253283,10790230.3,0.133954006,1449687.85
655,-39,306,trailing,60,1.70853081,0.0030134128,1.97501733e-05,0.00301430015,0.864992942,0.135007047,0,0,0.135007047,0,0.99999992,0,8.03185705e-08,0.135007047,0,0,0,1248252.71,0,0,1248252.71,0,1248252.71,0,0,0,255887181,9213784.09,0.135007058,1248252.81
656,-39,318,trailing,55,1.04682583,0.00210335718,1.70159444e-05,0.00210385534,0.863009371,0.136990616,0,0,0.136990616,0,0.999999903,0,9.69745602e-08,0.136990616,0,0,0,1014353.87,0,0,1014353.87,0,1014353.87,0,0,0,240846226,7372500.31,0.136990629,1014353.97
657,-39,330,trailing,51,0.151218808,0.00136184162,1.4741788e-05,0.00136233661,0.861907929,0.138092053,0,0,0.138092053,0,0.999999873,0,1.26687044e-07,0.138092053,0,0,0,757817.283,0,0,757817.283,0,757817.283,0,0,0,217479983,5448695.11,0.138092071,757817.379
658,-39,342,trailing,42,0,0.000833633257,1.27627205e-05,0.000834422698,0.860641289,0.139358684,0,0,0.139358684,0,0.99999981,0,1.9046467e-07,0.139358684,0,0,0,504060.274,0,0,504060.274,0,504060.274,0,0,0,182147876,3616999.27,0.139358711,504060.37
659,-39,354,trailing,25,0,0.000524433739,1.14923248e-05,0.000525725822,0.859207607,0.140792349,0,0,0.140792349,0,0.999999682,0,3.18193521e-07,0.140792349,0,0,0,301720.968,0,0,301720.968,0,301720.968,0,0,0,135961970,2143021.05,0.140792393,301721.064
660,-45,6,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
661,-45,18,leading,169,2.60550806e-06,46.1753159,0.00655044212,46.2143481,0.597397889,0.00589317684,0.312557214,0,0.00353203761,0.314918354,0.00877302308,0.782207408,0.209019569,0.00353203761,0.00236113923,0,0.312557214,120.817762,6407.82791,0,72.4113479,6456.23433,72.4113479,48.4064138,0,6407.82791,220.138242,20501.2965,0.402602111,8253.86497
662,-45,30,leading,162,5.88738895e-06,44.6324777,0.00633979725,44.6728317,0.617388315,0.00679258406,0.289832194,0,0.00417365379,0.292451124,0.0109083281,0.76435492,0.224736752,0.00417365379,0.00261893027,0,0.289832194,298.845045,12751.3939,0,183.623161,12866.6158,183.623161,115.221884,0,12751.3939,509.806472,44110.8217,0.382611685,16833.3002
663,-45,42,leading,158,9.81041736e-06,42.7147567,0.00614984885,42.7568176,0.630823069,0.00728798446,0.277965576,0,0.00433443934,0.280919122,0.0117408185,0.760933573,0.227325608,0.00433443934,0.00295354513,0,0.277965576,476.925049,18190.0424,0,283.645321,18383.3221,283.645321,193.279728,0,18190.0424,804.934377,65554.951,0.369176931,24158.9053
664,-45,54,leading,152,1.30381596e-05,41.4536436,0.00609659746,41.494128,0.643766682,0.00734696892,0.267555731,0,0.0043954682,0.270507232,0.0123387341,0.759354104,0.228307162,0.0043954682,0.00295150072,0,0.267555731,617.247439,22478.3978,0,369.280382,22726.3649,369.280382,247.967057,0,22478.3978,1084.39809,84128.9302,0.356233318,29928.5468
665,-45,66,leading,151,1.61611473e-05,40.4194852,0.00598446416,40.4591421,0.650401924,0.00749683484,0.262557517,0,0.00437495986,0.265679392,0.0125142561,0.759956678,0.227529066,0.00437495986,0.00312187497,0,0.262557517,731.958281,25634.9717,0,427.152014,25939.778,427.152014,304.806267,0,25634.9717,1302.98531,97750.6779,0.349598076,34133.2325
666,-45,78,leading,150,1.77663038e-05,39.9478897,0.00593283843,39.9872142,0.654702236,0.00743632353,0.25900351,0,0.0043377226,0.262102111,0.0125622667,0.759061129,0.228376604,0.0043377226,0.00309860092,0,0.25900351,785.496706,27358.4659,0,458.192386,27685.7703,458.192386,327.304321,0,27358.4659,1436.51835,105744.748,0.345297764,36473.7031
667,-45,90,leading,148,1.85671446e-05,39.7707943,0.00589248736,39.8095419,0.656741231,0.00743290295,0.257459355,0,0.00436230487,0.260529953,0.0127085024,0.758989943,0.228301555,0.00436230487,0.00307059807,0,0.257459355,808.728503,28012.5706,0,474.635592,28346.6635,474.635592,334.092911,0,28012.5706,1490.6245,108918.892,0.343258769,37347.8777
668,-45,102,leading,150,1.77663038e-05,39.9478897,0.00593283843,39.9872142,0.654702236,0.00743632353,0.25900351,0,0.0043377226,0.262102111,0.0125622667,0.759061129,0.228376604,0.0043377226,0.00309860092,0,0.25900351,785.496706,27358.4659,0,458.192386,27685.7703,458.192386,327.304321,0,27358.4659,1436.51835,105744.748,0.345297764,36473.7031
669,-45,114,leading,151,1.61611473e-05,40.4194852,0.00598446416,40.4591421,0.650401924,0.00749683484,0.262557517,0,0.00437495986,0.265679392,0.0125142561,0.759956678,0.227529066,0.00437495986,0.00312187497,0,0.262557517,731.958281,25634.9717,0,427.152014,25939.778,427.152014,304.806267,0,25634.9717,1302.98531,97750.6779,0.349598076,34133.2325
670,-45,126,leading,152,1.30381596e-05,41.4536436,0.00609659746,41.494128,0.643766682,0.00734696892,0.267555731,0,0.0043954682,0.270507232,0.0123387341,0.759354104,0.228307162,0.0043954682,0.00295150072,0,0.267555731,617.247439,22478.3978,0,369.280382,22726.3649,369.280382,247.967057,0,22478.3978,1084.39809,84128.9302,0.356233318,29928.5468
671,-45,138,leading,158,9.81041736e-06,42.7147567,0.00614984885,42.7568176,0.630823069,0.00728798446,0.277965576,0,0.00433443934,0.280919122,0.0117408185,0.760933573,0.227325608,0.00433443934,0.00295354513,0,0.277965576,476.925049,18190.0424,0,283.645321,18383.3221,283.645321,193.279728,0,18190.0424,804.934377,65554.951,0.369176931,24158.9053
672,-45,150,leading,162,5.88738895e-06,44.6324777,0.00633979725,44.6728317,0.617388315,0.00679258406,0.289832194,0,0.00417365379,0.292451124,0.0109083281,0.76435492,0.224736752,0.00417365379,0.00261893027,0,0.289832194,298.845045,12751.3939,0,183.623161,12866.6158,183.623161,115.221884,0,12751.3939,509.806472,44110.8217,0.382611685,16833.3002
673,-45,162,leading,169,2.60550806e-06,46.1753159,0.00655044212,46.2143481,0.597397889,0.00589317684,0.312557214,0,0.00353203761,0.314918354,0.00877302308,0.782207408,0.209019569,0.00353203761,0.00236113923,0,0.312557214,120.817762,6407.82791,0,72.4113479,6456.23433,72.4113479,48.4064138,0,6407.82791,220.138242,20501.2965,0.402602111,8253.86497
674,-45,174,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
675,-45,186,trailing,20,0,0.000398119997,1.097384e-05,0.000399720905,0.858883601,0.141116333,0,0,0.141116333,0,0.99999953,0,4.70407661e-07,0.141116333,0,0,0,193481.719,0,0,193481.719,0,193481.719,0,0,0,100402105,1371079.28,0.141116399,193481.81
676,-45,198,trailing,34,0,0.000569554429,1.16848815e-05,0.00057075107,0.859678969,0.140320991,0,0,0.140320991,0,0.999999713,0,2.86507972e-07,0.140320991,0,0,0,335088.976,0,0,335088.976,0,335088.976,0,0,0,145287811,2388017.54,0.140321031,335089.072
677,-45,210,trailing,44,0,0.00083250086,1.27579288e-05,0.000833290508,0.860638805,0.139361169,0,0,0.139361169,0,0.999999809,0,1.9070436e-07,0.139361169,0,0,0,503426.742,0,0,503426.742,0,503426.742,0,0,0,182034049,3612388.81,0.139361195,503426.838
678,-45,222,trailing,48,0.0141412498,0.0011679665,1.40466571e-05,0.00116852359,0.861469565,0.138530416,0,0,0.138530416,0,0.999999858,0,1.41911922e-07,0.138530416,0,0,0,676515.757,0,0,676515.757,0,676515.757,0,0,0,207664364,4844444.09,0.138530435,676515.853
679,-45,234,trailing,53,0.368125669,0.00154344941,1.5345422e-05,0.00154388745,0.862103371,0.137896613,0,0,0.137896613,0,0.999999884,0,1.15999342e-07,0.137896613,0,0,0,827639.33,0,0,827639.33,0,827639.33,0,0,0,224852470,5969833.13,0.137896629,827639.426
680,-45,246,trailing,54,0.822455619,0.00190142746,1.64409725e-05,0.00190189282,0.862726517,0.137273469,0,0,0.137273469,0,0.999999897,0,1.03457193e-07,0.137273469,0,0,0,950794.501,0,0,950794.501,0,950794.501,0,0,0,235934117,6894230.22,0.137273483,950794.6
681,-45,258,trailing,56,1.12290646,0.00216126453,1.71784136e-05,0.00216176869,0.863276862,0.136723125,0,0,0.136723125,0,0.999999905,0,9.54438295e-08,0.136723125,0,0,0,1030622.1,0,0,1030622.1,0,1030622.1,0,0,0,242130711,7505973.53,0.136723138,1030622.2
682,-45,270,trailing,57,1.21368318,0.00226677315,1.74904677e-05,0.00226727067,0.863817214,0.136182773,0,0,0.136182773,0,0.999999907,0,9.30395907e-08,0.136182773,0,0,0,1057254.39,0,0,1057254.39,0,1057254.39,0,0,0,244222880,7731446.03,0.136182786,1057254.48
683,-45,282,trailing,56,1.12290646,0.00216126453,1.71784136e-05,0.00216176869,0.863276862,0.136723125,0,0,0.136723125,0,0.999999905,0,9.54438295e-08,0.136723125,0,0,0,1030622.1,0,0,1030622.1,0,1030622.1,0,0,0,242130711,7505973.53,0.136723138,1030622.2
684,-45,294,trailing,54,0.822455619,0.00190142746,1.64409725e-05,0.00190189282,0.862726517,0.137273469,0,0,0.137273469,0,0.999999897,0,1.03457193e-07,0.137273469,0,0,0,950794.501,0,0,950794.501,0,950794.501,0,0,0,235934117,6894230.22,0.137273483,950794.6
685,-45,306,trailing,53,0.368125669,0.00154344941,1.5345422e-05,0.00154388745,0.862103371,0.137896613,0,0,0.137896613,0,0.999999884,0,1.15999342e-07,0.137896613,0,0,0,827639.33,0,0,827639.33,0,827639.33,0,0,0,224852470,5969833.13,0.137896629,827639.426
686,-45,318,trailing,48,0.0141412498,0.0011679665,1.40466571e-05,0.00116852359,0.861469565,0.138530416,0,0,0.138530416,0,0.999999858,0,1.41911922e-07,0.138530416,0,0,0,676515.757,0,0,676515.757,0,676515.757,0,0,0,207664364,4844444.09,0.138530435,676515.853
687,-45,330,trailing,44,0,0.00083250086,1.27579288e-05,0.000833290508,0.860638805,0.139361169,0,0,0.139361169,0,0.999999809,0,1.9070436e-07,0.139361169,0,0,0,503426.742,0,0,503426.742,0,503426.742,0,0,0,182034049,3612388.81,0.139361195,503426.838
688,-45,342,trailing,34,0,0.000569554429,1.16848815e-05,0.00057075107,0.859678969,0.140320991,0,0,0.140320991,0,0.999999713,0,2.86507972e-07,0.140320991,0,0,0,335088.976,0,0,335088.976,0,335088.976,0,0,0,145287811,2388017.54,0.140321031,335089.072
689,-45,354,trailing,20,0,0.000398119997,1.097384e-05,0.000399720905,0.858883601,0.141116333,0,0,0.141116333,0,0.99999953,0,4.70407661e-07,0.141116333,0,0,0,193481.719,0,0,193481.719,0,193481.719,0,0,0,100402105,1371079.28,0.141116399,193481.81
690,-51,6,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
691,-51,18,leading,177,2.78657909e-07,47.2159543,0.00730849778,47.254891,0.574242021,0.00785095355,0.327048233,0,0.00368160334,0.331217583,0.00864717401,0.777948033,0.213404793,0.00368160334,0.00416935021,0,0.327048233,19.15218,797.824951,0,8.98116763,807.995963,8.98116763,10.1710124,0,797.824951,24.6351061,2439.47184,0.425757979,1038.6246
692,-51,30,leading,170,2.4919966e-06,46.2689838,0.00652402113,46.3076909,0.596917417,0.00600887624,0.312833317,0,0.0036056799,0.315236513,0.00894526345,0.782064337,0.2089904,0.0036056799,0.00240319633,0,0.312833317,119.715719,6232.62387,0,71.8364874,6280.5031,71.8364874,47.8792316,0,6232.62387,213.538299,19923.1469,0.403082583,8030.67319
693,-51,42,leading,165,5.18063831e-06,45.4682102,0.00644573661,45.5046977,0.610999284,0.00610254248,0.294726243,0,0.00326148988,0.297567295,0.00838427733,0.764953079,0.226662643,0.00326148988,0.0028410526,0,0.294726243,220.490879,10648.7499,0,117.840847,10751.3999,117.840847,102.650033,0,10648.7499,409.137155,36246.0271,0.389000716,14054.9796
694,-51,54,leading,160,6.84715918e-06,44.0920016,0.00630943562,44.132986,0.620351649,0.00687583314,0.286466397,0,0.00423738342,0.289104847,0.0111613376,0.761506921,0.227331741,0.00423738342,0.00263844973,0,0.286466397,340.598448,14190.2819,0,209.901286,14320.979,209.901286,130.697163,0,14190.2819,583.199312,49650.6302,0.379648351,18806.1049
695,-51,66,leading,159,8.75075103e-06,43.2372062,0.0062959701,43.2818148,0.627397445,0.00730618118,0.280011806,0,0.00449465714,0.28282333,0.0120628726,0.759048285,0.228888842,0.00449465714,0.00281152404,0,0.280011806,438.387289,16801.3376,0,269.689529,16970.0353,269.689529,168.69776,0,16801.3376,727.288067,60117.2873,0.372602555,22356.9906
696,-51,78,leading,157,9.91082415e-06,42.6598382,0.00613933317,42.7016314,0.631205327,0.0073181223,0.277510048,0,0.00436232095,0.28046585,0.0118285899,0.760493222,0.227678188,0.00436232095,0.00295580135,0,0.277510048,483.781172,18345.4349,0,288.38118,18540.8349,288.38118,195.399992,0,18345.4349,814.636517,66222.3223,0.368794673,24380.0134
697,-51,90,leading,156,1.03049617e-05,42.4735637,0.0061125736,42.5148682,0.632795851,0.0073642937,0.275784825,0,0.00440629519,0.278742823,0.011999579,0.759094972,0.228905449,0.00440629519,0.00295799851,0,0.275784825,505.751104,18939.8312,0,302.607249,19142.975,302.607249,203.143855,0,18939.8312,852.090512,68791.1586,0.367204149,25218.1555
698,-51,102,leading,157,9.91082415e-06,42.6598382,0.00613933317,42.7016314,0.631205327,0.0073181223,0.277510048,0,0.00436232095,0.28046585,0.0118285899,0.760493222,0.227678188,0.00436232095,0.00295580135,0,0.277510048,483.781172,18345.4349,0,288.38118,18540.8349,288.38118,195.399992,0,18345.4349,814.636517,66222.3223,0.368794673,24380.0134
699,-51,114,leading,159,8.75075103e-06,43.2372062,0.0062959701,43.2818148,0.627397445,0.00730618118,0.280011806,0,0.00449465714,0.28282333,0.0120628726,0.759048285,0.228888842,0.00449465714,0.00281152404,0,0.280011806,438.387289,16801.3376,0,269.689529,16970.0353,269.689529,168.69776,0,16801.3376,727.288067,60117.2873,0.372602555,22356.9906
700,-51,126,leading,160,6.84715918e-06,44.0920016,0.00630943562,44.132986,0.620351649,0.00687583314,0.286466397,0,0.00423738342,0.289104847,0.0111613376,0.761506921,0.227331741,0.00423738342,0.00263844973,0,0.286466397,340.598448,14190.2819,0,209.901286,14320.979,209.901286,130.697163,0,14190.2819,583.199312,49650.6302,0.379648351,18806.1049
701,-51,138,leading,165,5.18063831e-06,45.4682102,0.00644573661,45.5046977,0.610999284,0.00610254248,0.294726243,0,0.00326148988,0.297567295,0.00838427733,0.764953079,0.226662643,0.00326148988,0.0028410526,0,0.294726243,220.490879,10648.7499,0,117.840847,10751.3999,117.840847,102.650033,0,10648.7499,409.137155,36246.0271,0.389000716,14054.9796
702,-51,150,leading,170,2.4919966e-06,46.2689838,0.00652402113,46.3076909,0.596917417,0.00600887624,0.312833317,0,0.0036056799,0.315236513,0.00894526345,0.782064337,0.2089904,0.0036056799,0.00240319633,0,0.312833317,119.715719,6232.62387,0,71.8364874,6280.5031,71.8364874,47.8792316,0,6232.62387,213.538299,19923.1469,0.403082583,8030.67319
703,-51,162,leading,177,2.78657909e-07,47.2159543,0.00730849778,47.254891,0.574242021,0.00785095355,0.327048233,0,0.00368160334,0.331217583,0.00864717401,0.777948033,0.213404793,0.00368160334,0.00416935021,0,0.327048233,19.15218,797.824951,0,8.98116763,807.995963,8.98116763,10.1710124,0,797.824951,24.6351061,2439.47184,0.425757979,1038.6246
704,-51,174,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
705,-51,186,trailing,13,0,0.000319603321,1.06508221e-05,0.000321558421,0.858832957,0.141166935,0,0,0.141166935,0,0.999999238,0,7.61968389e-07,0.141166935,0,0,0,114221.601,0,0,114221.601,0,114221.601,0,0,0,66634199.4,809124.437,0.141167043,114221.688
